final algo,Song Id,Song,name_of_song,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skewness,spectral_constrast_mean0,spectral_constrast_mean1,spectral_constrast_mean2,spectral_constrast_mean3,spectral_constrast_mean4,spectral_constrast_mean5,spectral_constrast_mean6,spectral_contrast_std0,spectral_contrast_std1,spectral_contrast_std2,spectral_contrast_std3,spectral_contrast_std4,spectral_contrast_std5,spectral_contrast_std6,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_skewness,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_skewness,tempo
Class_Ca,241,Sun mere Humsafar,sun_mere_humsafar.mp3,0.182986323,0.213707288,0.280485049,0.191592956,0.131400286,0.155997914,0.350625229,0.429310912,0.309798506,0.159408658,0.151221582,0.182919236,0.182270466,0.130041996,0.150192677,0.123826652,0.153151961,0.127884246,0.149779548,0.170886027,0.133199042,0.177061862,0.149375704,0.16741676,-81.51730764,96.90198626,13.62649532,15.40477569,6.793700291,3.451703699,-4.562835515,-5.596076356,-5.979004691,5.034881923,-12.99691208,-4.882586768,-6.925623573,66.7322154,30.42472305,31.42574526,13.46547567,12.90838194,12.4718329,12.40696008,13.03580845,9.527783023,10.72952189,10.06864727,8.887981741,10.03546143,2264.005901,882.3255574,1.712457436,29.97703447,23.19122598,28.03184328,25.00326688,24.88499484,22.18149397,36.63021055,6.856123908,4.923065319,5.472503888,4.886511162,4.471738181,4.795851999,4.235112894,5089.881722,1925.227154,0.206866364,0.06283352,0.034900655,1.435734826,95.703125
Class_Sa,242,Sun Raha hai Na tu,sun_raha_hai_na_tu.mp3,0.34124951,0.294527259,0.209886842,0.193028168,0.152264734,0.145759143,0.153306064,0.224994208,0.222767084,0.221851969,0.197449684,0.304335242,0.210490587,0.151337268,0.162843557,0.145768625,0.148785932,0.197800441,0.147660168,0.177061811,0.211919108,0.176868451,0.19347845,0.153187401,-130.1029287,101.1465446,9.795288495,26.23966237,1.352425192,16.90175834,-6.88966564,6.537678968,-1.023636715,3.067225304,5.102283863,0.883345235,-1.084045069,58.01063712,21.56047857,17.19901191,11.71167143,10.5962257,9.645923697,11.54907332,7.630441359,9.378798658,8.513467288,8.96816161,7.397078137,7.628865363,1981.246793,565.8907466,1.601935317,31.89855608,23.57274519,27.70343375,23.55531457,22.44529758,20.88610905,36.40566126,5.755861768,5.006833621,5.782027651,4.146591174,4.865681298,4.428206935,3.526514054,4599.805519,1337.889117,0.153149368,0.051850405,0.019341476,0.867143685,161.4990234
Class_Ha,243,Sun Zara-Tujhe Bhula Diya (T-Series MixTape),sun_zaratujhe_bhula_diya_(tseries_mixtape).mp3,0.207933241,0.200669875,0.202916533,0.22730116,0.190126561,0.170181956,0.203480081,0.262445778,0.327921222,0.333000226,0.319103352,0.266231308,0.144506977,0.164292289,0.125134306,0.157264133,0.149309981,0.131514227,0.144096421,0.138395486,0.166557455,0.123783307,0.152172795,0.152129318,-49.80025003,82.66966142,19.05819163,21.22636374,6.719368851,14.31074318,1.566344567,2.551281158,-6.506833003,7.249547241,-6.733973722,-1.121731186,-5.001865476,55.94834623,24.92549384,18.60419644,14.91329543,11.87764114,12.81165102,10.92946532,10.59802742,9.235747987,9.326204763,9.588333101,7.88357403,8.651394686,2463.425778,808.4781653,1.437270533,28.747787,23.55398385,26.13241299,22.84546581,21.74659487,19.48576254,34.81467849,5.88365336,5.621592862,5.304507895,4.987709071,4.088495646,3.631415903,3.066793849,5793.331635,1562.327068,-0.516030984,0.050657668,0.022989458,1.158223125,135.9991776
Class_Ca,244,Suraj hua Madham,suraj_hua_madham.mp3,0.083852564,0.101361125,0.177842477,0.219445851,0.153886472,0.147228976,0.206604354,0.38570027,0.456069661,0.357976737,0.209976098,0.143827,0.099360258,0.13132532,0.157478845,0.17022478,0.119477138,0.132361943,0.157589336,0.137561823,0.183714785,0.137147058,0.187544869,0.144911065,-241.7836219,78.69187457,9.736320879,19.65925842,-3.236120624,9.104320161,2.82558482,0.694706986,-1.478778268,8.781226966,-2.996428403,-0.430104962,-5.209325526,130.9721271,40.29357231,29.61575864,19.78449685,18.36584549,14.45297419,14.94804393,11.7925362,12.12746498,14.44445267,13.44746098,12.160776,11.89150456,2376.218006,1113.379621,0.869124116,27.69434959,23.21395092,26.54880882,25.61445376,23.79522124,22.67758686,35.53389541,7.967569793,6.685448974,6.921690805,6.51001932,5.333180002,5.022775597,3.815742034,4896.920389,2183.546639,0.086354759,0.072627868,0.049758775,0.662771439,112.3471467
Class_Ex,245,Swag se karege sbka swagat,swag_se_karege_sbka_swagat.mp3,0.461123792,0.440670385,0.310777054,0.217757861,0.207097251,0.192748357,0.151898335,0.147645721,0.154170064,0.14992984,0.171852921,0.251678826,0.131916462,0.13589518,0.120561682,0.11983335,0.142739976,0.139230358,0.10217268,0.094058438,0.084787257,0.124514965,0.147728048,0.129653134,-60.1165765,96.49551723,3.032042823,22.45068742,7.625246762,14.95517446,0.172714185,9.162560334,-1.114550017,8.517387417,1.821609655,8.723571288,1.61241793,65.96853224,25.9045156,18.88470214,15.62838582,12.32606213,12.27702127,11.14022312,12.42323865,10.15304898,9.111576585,9.756580568,7.374071276,7.155682879,2015.023157,706.2059438,1.372981841,24.38814896,17.68595522,20.92730177,19.27140956,20.51480213,19.20884128,35.44146101,6.282300984,5.22638225,4.927337804,4.463286159,4.548374092,3.945869529,3.203365116,4535.939238,1550.915298,0.298275954,0.047308671,0.031994027,1.127693188,107.6660156
Class_Sa,246,tadap tadap k is Dil se,tadap_tadap_k_is_dil_se.mp3,0.198950308,0.246103403,0.311988866,0.266705872,0.223861479,0.268314089,0.279291375,0.204777425,0.168290341,0.233009261,0.278404381,0.273389785,0.127895954,0.142389465,0.193364647,0.143499312,0.140411057,0.154482891,0.149560927,0.13316729,0.122242371,0.130006156,0.13701716,0.15986935,-227.8646966,95.42494773,-19.32308871,15.58381055,-1.483818481,1.680340079,-1.387960157,6.108220267,-14.16008749,4.153638114,-2.371366731,-0.911314009,-4.259588185,76.22072048,48.59444655,27.61578322,15.86500448,19.43751017,17.3754278,17.13893624,12.31267666,12.55565518,10.86282415,13.20381179,11.97477421,10.24672079,2150.345608,968.0726888,1.311500362,29.43906907,21.98270545,26.6227921,25.44530262,25.03866925,23.36623243,36.8346217,6.863504116,6.191245683,6.821730151,6.173750504,6.892358886,5.335836739,3.822186217,4172.599769,1895.733172,0.629071221,0.081968892,0.047073701,1.771463894,107.6660156
Class_Ha,247,Tama Tama,tama_tama.mp3,0.19048171,0.368127971,0.478483762,0.396901365,0.241027663,0.202196397,0.230554606,0.240093445,0.235399052,0.214293721,0.128801352,0.094319208,0.066524008,0.078373979,0.102626596,0.089550341,0.097268687,0.090303117,0.120938182,0.126358248,0.095806508,0.089177626,0.063194399,0.081669555,-22.98681188,80.32991346,0.349872095,19.22829903,5.683944715,10.00417857,-0.872468781,10.02278139,-3.838488947,3.986647189,-0.988375175,4.731559179,-2.216023278,64.62558244,29.33939368,23.80865614,19.02251616,16.93681428,12.94457368,13.18932267,12.13012044,10.64377317,10.30488127,10.48396346,10.34395489,9.240397365,2581.286358,745.0052873,0.002661272,25.0814761,18.00574311,19.64566247,18.5974215,19.2968753,18.43184157,35.53527262,5.937525095,5.207700919,4.991710156,4.402658995,4.451086932,3.48278052,4.094434544,5779.948383,1701.505363,-0.619357837,0.077509357,0.043662129,1.024725133,123.046875
Class_Ca,248,Te amo,te_amo.mp3,0.376205708,0.303640319,0.244756173,0.239313808,0.259073186,0.218191988,0.225211379,0.273456408,0.227323485,0.178903118,0.177526069,0.290188505,0.149212092,0.12303949,0.152118523,0.102141196,0.1275441,0.125940114,0.119379517,0.129542925,0.104983428,0.147119522,0.136180618,0.155289489,-94.38967678,78.12748313,2.846920683,8.828055828,8.41809413,8.734048399,-0.065129739,4.268601696,-2.16961371,5.976521968,-7.391023199,1.434910001,-5.28402319,38.76747895,25.07694652,15.61306032,19.14476341,13.25720088,12.95226192,14.10753134,12.17594702,9.928952987,8.960693843,9.437767793,8.676690862,7.692767471,2762.059241,757.7647012,1.038323767,27.18911683,21.3773119,26.77208889,23.92223274,22.48520065,19.41878504,33.39627702,5.969014025,5.032251003,5.280862902,4.681979944,4.184780272,3.513351312,2.958528995,6224.199863,1502.416255,-0.268599389,0.078452851,0.029076912,0.755003456,129.1992188
Class_Ex,249,Tera happy birthday ( I think ABCD ka hai ye),tera_happy_birthday_(_i_think_abcd_ka_hai_ye).mp3,0.188712121,0.129259325,0.113771155,0.109170867,0.155649352,0.225015386,0.266351094,0.308969456,0.302677991,0.372076518,0.458293258,0.332321037,0.093988666,0.085999629,0.079676143,0.081742685,0.088633736,0.114768637,0.107621149,0.154929775,0.123432972,0.100847006,0.113086447,0.083435022,-47.82703982,83.46917678,8.716866987,14.2062043,8.837014775,6.725410942,0.933294129,9.798669336,2.334581505,9.523297146,4.438359441,5.51848465,4.214136536,62.8531016,24.60237218,19.26274001,19.39194281,18.02173262,12.2093857,13.62571606,10.65950892,9.540338401,10.26691851,11.43529738,8.036205956,8.640623782,2431.508676,674.5008091,0.19168268,27.56974045,19.25300089,21.43026136,18.78780085,18.37381071,17.70576577,32.40050288,5.171039058,5.662744469,5.544323695,4.305115067,3.689494606,2.915840565,2.045502522,5706.648826,1647.453909,-0.516827592,0.047962862,0.032378926,0.87473112,99.38401442
Class_Ex,250,Tera hone lga Hun,tera_hone_lga_hun.mp3,0.246278197,0.184959817,0.169191332,0.223872905,0.191105354,0.167646196,0.180764799,0.287295518,0.311917002,0.325201009,0.337568404,0.295223572,0.168876224,0.13081558,0.12888677,0.15621773,0.131475943,0.161748617,0.118140989,0.139255555,0.162103016,0.125114822,0.151996837,0.117957383,-45.93110795,97.18853468,12.54157019,14.48247408,-0.951227555,4.615072414,-5.294444016,3.388321205,-10.94746494,5.246833318,-4.9981888,6.243954692,-8.725114248,47.44103089,27.96242321,20.04158216,15.07719396,14.4530407,10.10765893,12.06687618,9.753990527,9.557442024,13.11046445,10.09935736,10.17579254,10.36212853,2236.24115,693.7927078,1.261229316,30.19256454,22.59292743,27.03255107,24.66366286,23.57507426,20.27692095,34.63968141,6.252127578,5.805664136,4.949935559,4.343987584,4.318538395,3.323733259,2.31378083,5118.848214,1606.626321,-0.119935063,0.058188046,0.018298976,0.348712204,117.4538352
Class_Ca,251,Tera yaar Hun Mai,tera_yaar_hun_mai.mp3,0.168864288,0.111283472,0.093620451,0.103734719,0.232894565,0.349775826,0.292843452,0.201680377,0.185489548,0.292079838,0.334347894,0.274727649,0.166110607,0.129244517,0.128679468,0.132818397,0.157086539,0.190696577,0.150226562,0.200819564,0.17835586,0.160589276,0.218598094,0.14751388,-125.1702903,124.8630602,14.84503466,18.93276634,18.84527138,7.987596986,-2.908813377,7.595471032,-0.472240267,4.187428514,-2.799696933,-2.842127452,-3.489465115,75.02463057,30.99835788,18.72140568,14.76356291,13.84180951,10.58370741,11.78547111,10.75910869,10.67865122,10.04106317,10.81651939,11.67540883,12.13405034,1483.460423,629.6763103,1.360701621,29.83601851,24.20397178,29.19868873,26.07431188,25.95119804,23.51448565,34.27753997,6.206770915,5.151497727,5.380597509,4.93533436,5.46365016,6.311234029,3.826525136,3015.223434,1704.297974,1.112788893,0.041925483,0.019573171,0.913883485,117.4538352
Class_Ca,252,Tere bin( wazir),tere_bin(_wazir).mp3,0.347370523,0.200527973,0.096401986,0.156464222,0.306084667,0.310853715,0.309446414,0.308754676,0.217563663,0.115692928,0.117322455,0.276832271,0.177106021,0.125472147,0.097839671,0.123590427,0.183067341,0.184049275,0.124931929,0.184228833,0.140416033,0.149192914,0.12338545,0.163498658,-141.3472889,123.657919,8.66552146,15.83494771,1.138528744,0.745366852,-1.137493011,-6.318354886,-7.900570882,-0.489769988,-9.925169323,-1.8271882,-6.07810648,53.06759491,26.01665572,19.9925166,17.5440376,14.36643803,14.52579464,14.09523217,12.00372765,12.26390619,11.43774929,10.88704631,9.092746776,9.723507029,1585.679617,625.4660807,3.077278082,32.77614671,21.28446322,27.62575428,26.67712927,24.88245932,23.36709987,34.14046606,6.74320304,5.004368966,4.67308944,5.233834165,5.089445527,5.36257444,4.130411918,3194.151519,1511.765645,1.35250449,0.048119513,0.024314893,1.109869612,89.10290948
Class_Ca,253,"Tere hath me, mera hath ho",tere_hathon_k_likhe_khat_mai_jalata_kaise.mp3,0.175876748,0.244804307,0.216828158,0.152347362,0.143206295,0.290276499,0.372849621,0.302901866,0.170386664,0.174995652,0.229251799,0.217275539,0.144933818,0.167724886,0.157179582,0.155810797,0.190908871,0.168705096,0.212015795,0.150847905,0.183493693,0.153973395,0.143564026,0.187716279,-146.1727799,131.3270017,-34.12020358,51.60304301,-26.01611481,5.239370737,-13.39617895,-4.319802516,-14.12190743,-11.21438796,2.986506608,-12.66466069,-2.985711295,42.0331647,23.94478177,13.12561395,15.75293855,15.33881317,11.89781793,10.2958787,10.13316777,13.2695233,9.646924753,9.846731551,8.893181947,8.107370671,1695.33108,502.6234432,1.417737362,30.61504959,24.18959145,25.59272468,24.10478406,27.33268221,30.93344835,48.3738355,7.128097596,4.470272238,4.288066422,3.757304254,4.162710012,4.675873333,7.031567494,3578.370029,940.5806507,0.69460528,0.089637024,0.060318295,1.864760593,184.5703125
Class_Sa,254,"Tere hathon k likhe khat, Mai jalata kaise",tere_hath_me_mera_hath_ho.mp3,0.399042152,0.328444523,0.289209365,0.238055925,0.18649327,0.201014806,0.202709176,0.221686992,0.229485302,0.224429469,0.238826259,0.315292547,0.106702473,0.097166311,0.122172452,0.128329535,0.105276909,0.14091857,0.113351057,0.122727434,0.114355717,0.127298164,0.128585843,0.103851688,-87.19759696,102.2291653,20.94266191,7.302570334,4.038497582,8.282275737,4.960940379,4.568357875,-6.763966189,0.987454717,-6.048720891,7.997539554,-0.21207994,46.5651824,26.04225239,20.32171065,17.86619279,13.43607043,14.67547817,11.57073826,9.323884528,9.452115364,9.88922381,8.010632743,8.251651555,9.10693915,2260.039242,833.7257927,1.943231716,24.56865069,19.40149704,21.71040518,23.65705218,21.07257914,20.32545684,35.5499322,5.911217936,4.996023387,4.646890695,4.459488752,3.446072634,2.874917811,3.141725972,5305.063754,1966.443001,0.123153272,0.061010024,0.025722561,0.351016054,184.5703125
Class_Ca,255,Tere mere darmiyan,tere_mere_darmiyan.mp3,0.267915271,0.150076318,0.11501401,0.155889821,0.202072742,0.205708921,0.217375053,0.256230458,0.296761973,0.283497668,0.309969354,0.320646265,0.153049085,0.176760394,0.130021271,0.143373571,0.17457908,0.143732044,0.160117277,0.13079151,0.16089514,0.193439314,0.148466519,0.182813293,-47.81172624,105.4084742,7.089561352,21.34789885,23.96887503,9.080502204,-3.41688754,10.85259952,-1.597677337,9.458692079,0.386306194,4.904753458,-1.348157432,50.67591208,23.89708929,24.62628268,11.9371192,10.47848299,8.438291393,10.44615071,8.722866951,8.164993278,8.275418147,7.354526036,6.573407531,6.944588758,1971.567484,697.3193587,2.304885452,29.22255502,22.96508399,25.49155835,23.48211777,22.72115894,20.35174302,33.11308102,5.487219426,5.522367302,4.362913676,3.529880943,3.627050932,3.286428204,2.74236213,4556.155783,1730.358087,0.488512832,0.043843083,0.020695725,0.605433889,86.1328125
Class_Ha,256,Tere mere pyar ke charche hr juban pe,tere_mere_pyar_ke_charche_hr_juban_pe.mp3,0.211859051,0.206510707,0.230681795,0.20807092,0.22536189,0.288945916,0.253387113,0.184314201,0.167765265,0.30119926,0.365191862,0.31895861,0.172114173,0.150116858,0.145949043,0.126327003,0.134699541,0.149558581,0.116689058,0.120834841,0.101907836,0.138110211,0.166519607,0.119187176,-101.6197093,111.4319954,-61.27794349,47.01862456,-21.42548975,6.444642047,-18.40537415,6.285061192,-15.15060275,0.784969169,-11.37960013,0.745680347,-9.605394126,44.4758739,20.89062257,16.1325164,11.0071452,9.359239588,8.319574601,7.929588431,7.438619333,6.720933899,7.682695288,8.099442394,8.779469916,7.842975451,2044.420962,353.56115,-0.079146468,24.34703521,18.54154941,21.98386486,22.16337306,21.36012801,21.88964316,57.43762769,5.00507483,5.040754778,4.874738024,4.422836786,3.943556906,3.23986251,3.202780795,3672.815291,506.1273845,0.082628535,0.114689783,0.049673671,0.49073595,103.359375
Class_Ca,257,Tere Naam humne Kia hai,tere_naam_humne_kia_hai.mp3,0.211318126,0.115362188,0.10673981,0.174075782,0.21633016,0.329361113,0.37298786,0.309256735,0.231228157,0.25383815,0.285346062,0.302452301,0.114917269,0.103582382,0.109521353,0.172890112,0.174069361,0.119845862,0.163327549,0.111236118,0.129597882,0.106524534,0.133473638,0.154955543,-120.6466372,108.2438384,-12.38765628,15.63794646,-0.59038877,11.16581371,-3.112882525,4.25084619,-7.199134086,-1.428981096,-10.09438404,-4.984526867,-1.839159596,52.4187992,24.52586273,23.34429796,19.46672551,12.94533445,15.54115283,11.72608871,10.97564246,11.09803566,9.799780052,9.740123195,9.895724796,10.85952607,1862.176019,475.018428,1.545860413,30.69395223,20.65644497,25.60724207,25.96219641,24.36375603,20.9567935,34.38171531,5.923239792,5.018699129,4.95527191,5.041436745,4.75641335,3.670006924,2.700323721,3739.539888,1290.088285,0.829420464,0.072936256,0.027974329,0.606878253,172.265625
Class_Ca,258,Tere Sang Yaara (Rustom),tere_sang_yaara_(rustom).mp3,0.310342905,0.238328845,0.153204404,0.161568349,0.18545988,0.177195624,0.133400754,0.213652399,0.288080453,0.340191197,0.346002661,0.317918524,0.14897154,0.142952953,0.116695643,0.146568335,0.115507758,0.165784093,0.118327764,0.137637155,0.169352482,0.127031846,0.187125645,0.131263475,-94.5530086,116.6896029,2.307376033,22.03454147,-0.18184954,0.256898305,0.18547584,-1.11419389,-6.702222688,5.95121535,-8.589573437,1.697086493,-7.388601373,81.89595992,32.74518195,23.17378563,16.05922199,17.01018136,13.4271414,14.67575683,12.93445023,14.55275227,12.86828091,12.09665476,10.59759749,11.83000048,1749.278958,720.7094141,1.4694516,29.21376476,22.93355837,28.50161666,25.59958611,25.29039533,22.43548427,35.19510773,6.027550369,4.733511247,5.170840294,4.407635312,5.061728124,3.364943631,4.425959333,3679.481917,1681.621469,0.328937683,0.053846046,0.02016425,0.171733223,151.9990809
Class_Ha,259,tharki chokro,tharki_chokro.mp3,0.314876462,0.269410622,0.212425642,0.141715573,0.127961065,0.166504215,0.316938197,0.411732134,0.364833883,0.269871655,0.242970628,0.306444481,0.11924222,0.071823247,0.095953938,0.094711273,0.091646103,0.094420208,0.070928003,0.077000174,0.063684448,0.077918863,0.077483377,0.090305608,-27.47150997,77.44345988,9.424153305,21.18075656,-4.913253894,15.93016384,-1.159416633,8.151997626,-2.386543921,9.383890498,-0.553887306,6.100045688,1.248146664,49.02786686,18.94813122,14.99334515,12.42235218,12.63981891,8.56697619,9.28359657,8.64974208,7.934840196,7.890651102,7.667486056,6.970927337,7.280181278,2717.662208,546.47916,0.939245489,28.21875527,17.31486826,21.25109496,20.70542737,20.42972231,18.94475962,37.48838083,6.012190612,4.779620544,5.097611224,3.770927964,3.530858655,3.135303988,3.223676467,6083.313215,899.0462907,-0.569715979,0.095618847,0.033185684,0.64565784,143.5546875
Class_An,260,Therapy (Badshah),therapy_(badshah).mp3,0.128941912,0.118213734,0.303376353,0.418785909,0.368249405,0.196530509,0.156947511,0.210624565,0.21443955,0.180524815,0.120823108,0.102578803,0.146681897,0.130501177,0.178271935,0.234589584,0.169086256,0.15219778,0.124472485,0.176772298,0.22685221,0.180553095,0.160225708,0.146527485,-112.262901,81.54451129,23.41138532,24.91558657,0.469300049,4.379021765,6.453061783,9.79122468,-0.937546233,5.427698356,2.466087795,-3.922584307,-0.785304835,101.1484962,41.78746099,27.1549853,22.06005193,20.52823133,15.56697588,12.88220593,13.69856452,11.33668663,12.72615164,12.39763549,10.65241882,9.105987513,2311.895451,1189.263637,0.705779647,26.14225017,19.82176882,23.51190123,23.50439334,17.91514549,17.62041681,33.13277588,6.653311476,5.1349594,5.087843701,5.200593548,3.278202164,2.4895213,2.908550895,5061.148563,2481.149442,-0.378130306,0.040128064,0.041999758,1.868608515,161.4990234
Class_Ca,261,Tobha tumhare ye ishare,tobha_tumhare_ye_ishare.mp3,0.326704541,0.329025901,0.286399103,0.262578485,0.329271906,0.323717954,0.246499612,0.177031078,0.160954428,0.190231036,0.225580996,0.251371124,0.113580293,0.099328119,0.11562793,0.088588777,0.094119019,0.112686795,0.099535243,0.126840471,0.113315435,0.13835427,0.120953615,0.120006399,-107.7818029,92.99950322,-9.805880491,42.466363,-0.904595639,13.55632098,7.292959324,5.531033008,-2.666486647,10.64001574,-1.506581629,9.801587898,3.43409847,34.19047148,19.44371372,13.65863182,17.89181597,12.79593666,11.37238572,9.993280248,8.92621307,9.108685961,9.869913843,9.576358847,10.33318419,9.501601006,2108.411012,423.3991066,0.046493802,19.81618885,19.36538233,23.39521743,22.78274175,22.79550633,22.73075644,37.52532991,4.382167536,5.669532555,4.778942275,4.734269289,4.607766998,3.672787591,3.236216639,4365.594435,800.6448368,0.32025674,0.077121038,0.037024631,1.062626889,198.7680288
Class_Ex,262,Toh Dishoom (Dishoom),toh_dishoom_(dishoom).mp3,0.108231711,0.253573693,0.350606124,0.313226923,0.285186835,0.327053575,0.270846297,0.162813789,0.148577046,0.175623184,0.145765421,0.086874963,0.132026715,0.170205264,0.204081868,0.165326733,0.159378671,0.195711241,0.157957898,0.179287384,0.15863179,0.140399351,0.181407288,0.138233423,-28.20691276,80.2580526,5.259225203,20.74824583,7.981607245,20.33895711,-1.175690739,7.622069045,-0.671095143,7.632532126,1.346126673,7.850873305,2.684654512,66.77996674,25.7485247,20.64606698,15.97459838,12.30292327,9.20805087,10.43974128,8.259770901,8.458541725,8.610404457,9.752093682,7.416548679,8.489438759,2447.805047,677.0869231,0.214286057,26.17162148,19.22328225,22.06181234,19.92361483,20.50766277,17.55093526,34.2536513,6.100887288,5.270965765,5.069161756,4.617394073,4.50271094,2.973905531,3.147356178,5581.47875,1462.663319,-0.634002848,0.044732345,0.023652229,0.570282404,112.3471467
Class_Ca,263,Toilet Ka Jugaad (Toilet - Ek Prem Katha),toilet_ka_jugaad_(toilet__ek_prem_katha).mp3,0.26255012,0.253886069,0.25625139,0.301153893,0.334998199,0.336165226,0.30936647,0.271452639,0.214855712,0.159077416,0.222258835,0.261586819,0.097690996,0.128184645,0.09287016,0.089957722,0.099841301,0.089405002,0.107610126,0.081322141,0.083122297,0.075149264,0.118558789,0.144467381,-104.6199651,96.44960226,13.3117683,23.16097573,-0.091424314,18.67704713,2.479929536,3.830674517,-7.548366169,3.295117212,-3.638031237,5.674657934,-0.847669771,66.42644434,19.16423539,17.8064662,12.68178319,13.94829329,10.17660194,11.15009622,10.05742066,10.81224845,8.449850757,9.298715818,9.415256758,8.047385764,2032.767313,510.0636489,0.939094375,30.15905159,17.36510404,25.12244524,24.16744446,23.49526441,21.2645282,35.50881497,5.863495199,4.484650647,5.606403801,4.997008324,4.728567891,4.494467924,3.032612676,4690.963301,1204.237403,-0.272388978,0.063514922,0.0253955,0.489207296,117.4538352
Class_Ca,264,Trippy Trippy (Bhoomi)Laagi Na Choote (A Gentleman),05_laagi_na_choote__a_gentleman_(arijit)_320kbps_(1).mp3,0.168468,0.18203,0.156845,0.155413,0.207215,0.215507,0.219303,0.238358,0.374617,0.379033,0.303967,0.204046,0.144875,0.157769,0.162138,0.12876,0.12034,0.120711,0.167491,0.1336,0.164397,0.189513,0.147793,0.170054,-93.4154,98.92352,25.39161,10.3299,21.17894,-4.40533,-4.23271,-1.12138,-8.50173,3.613461,-3.113,-6.21938,-7.01004,65.51158,27.0611,17.61443,18.8453,16.28911,10.85915,14.93139,9.277035,11.67305,9.468331,8.364135,11.15847,7.84738,2220.799,838.9893,1.373455,30.13019,22.48911,28.94505,26.07295,25.24055,21.94755,31.25475,6.454601,5.519901,5.142062,4.251556,3.68107,3.417596,2.163322,5394.001,2201.975,-0.06821,0.047266,0.020903,1.365807,117.4538
Class_Ca,265,Tu bin btaye,tu_bin_btaye.mp3,0.230395921,0.300060528,0.24747377,0.192547332,0.192635876,0.26142351,0.251943653,0.24622178,0.212379905,0.212160364,0.145361975,0.109,0.176313177,0.224922088,0.169414778,0.174147412,0.160825385,0.182973588,0.216647906,0.177201675,0.221629307,0.176005321,0.174080203,0.130753626,-181.9185474,88.09545384,24.9149207,35.25253336,13.40383353,3.358416895,4.697036075,13.04642986,-2.229053855,6.0314867,3.477274575,2.828828377,2.388919628,49.68670715,22.26138978,22.69445853,17.58205709,10.65190314,14.85495371,9.463523009,9.6176356,8.917867369,11.28613285,10.34512605,10.06359113,9.495737601,2004.370816,743.3929051,0.814046598,25.42407142,23.33130007,29.82636906,27.77843803,26.42252925,24.45414799,35.00815837,4.992303549,6.229307132,5.184845373,4.815912102,5.455332674,5.883415324,3.437815454,4500.585286,1845.715756,0.207866398,0.057925198,0.047328881,1.271360536,117.4538352
Class_Ca,266,Tu hai ki nahi,tu_hai_ki_nahi.mp3,0.23502543,0.230449613,0.181824228,0.155031132,0.168066232,0.207587168,0.267683935,0.257530552,0.271511244,0.309814392,0.316202382,0.268525912,0.135336552,0.127070083,0.129896011,0.117112525,0.150612682,0.150401203,0.190455705,0.173780453,0.156212974,0.172344453,0.136385864,0.184167031,-114.5989937,84.62167401,17.2380814,16.62657693,4.82824671,17.96100895,-8.812344027,5.079915654,-4.384489224,4.449471653,6.502321982,-1.658671549,3.829135592,51.16240941,34.09057072,24.7716582,17.68723109,16.97401037,14.02699804,18.42061274,13.5726361,13.0673052,11.17489236,10.87661759,11.25455701,10.5134295,2487.272065,841.734688,0.082350226,28.12159337,20.88698787,24.29612899,23.73190948,24.14949158,20.70937918,35.73782447,5.398370404,4.816615002,6.523887753,5.486941574,5.117242902,4.025335107,4.091772958,5613.011892,1900.535804,-0.831115443,0.079119703,0.043753744,1.178401645,151.9990809
Class_Ca,267,Tu Hai Toh Main Hoon,tu_hai_toh_main_hoon.mp3,0.23468148,0.200779965,0.210301724,0.213458597,0.111989478,0.077777161,0.158156813,0.341059366,0.329888117,0.260454188,0.221531674,0.262097349,0.208193163,0.16302269,0.193597348,0.186671575,0.125534481,0.123436408,0.141193038,0.169213794,0.196331514,0.177238026,0.194599322,0.175559826,-153.8058658,103.7870411,20.24435012,21.61565972,0.757281215,17.20467094,-15.65216402,8.953887928,-11.18408995,4.483438113,-4.976028892,-2.357406059,-1.878105771,47.63292489,25.59850244,14.39897702,18.587615,11.3413295,9.355406795,19.81422591,8.684805225,11.77468182,8.702077894,7.749767752,8.43352521,7.598850201,1907.664432,688.2044516,1.847342444,31.78366321,25.41923496,29.62835352,26.0483685,24.8405364,22.73900357,39.44945507,5.957060657,5.548751833,6.709308806,4.549462436,4.2216985,3.984486109,4.142015454,4463.427177,1710.443894,0.103748082,0.049904649,0.017025612,0.947008371,117.4538352
